"county","precinct","office","district","party","candidate","votes","year","votes_cast","percent_of_vote","net_change"
"Salt Lake","MUR015","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,343,0,0
"Salt Lake","MUR016","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",203,2018,458,0.443231441048035,0.0646756423609452
"Salt Lake","MUR016","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,458,0,
"Salt Lake","MUR016","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",252,2018,458,0.550218340611354,-0.0384031035899592
"Salt Lake","MUR016","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,458,0.00655021834061135,0.00655021834061135
"Salt Lake","MUR017","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",187,2018,262,0.713740458015267,0.144835864375691
"Salt Lake","MUR017","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,262,0,
"Salt Lake","MUR017","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",74,2018,262,0.282442748091603,-0.120384107032072
"Salt Lake","MUR017","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,262,0.00381679389312977,0.00381679389312977
"Salt Lake","MUR018","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",384,2018,718,0.534818941504178,0.0341386693953347
"Salt Lake","MUR018","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,718,0,
"Salt Lake","MUR018","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",331,2018,718,0.46100278551532,-0.00974551380440758
"Salt Lake","MUR018","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,718,0.00417827298050139,0.00417827298050139
"Salt Lake","MUR019","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",203,2018,344,0.590116279069767,0.0825634089791331
"Salt Lake","MUR019","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,344,0,
"Salt Lake","MUR019","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",139,2018,344,0.40406976744186,-0.021912105669922
"Salt Lake","MUR019","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,344,0.00581395348837209,0.00581395348837209
"Salt Lake","MUR020","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",325,2018,620,0.524193548387097,0.0587557603686636
"Salt Lake","MUR020","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,620,0,
"Salt Lake","MUR020","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",290,2018,620,0.467741935483871,-0.0176651305683564
"Salt Lake","MUR020","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,620,0.00806451612903226,0.00806451612903226
"Salt Lake","MUR021","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",415,2018,652,0.636503067484663,0.108769311541715
"Salt Lake","MUR021","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,652,0,
"Salt Lake","MUR021","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",233,2018,652,0.357361963190184,-0.0657759131965038
"Salt Lake","MUR021","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,652,0.00613496932515337,0.00613496932515337
"Salt Lake","MUR022","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",40,2018,67,0.597014925373134,0.111300639658849
"Salt Lake","MUR022","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,67,0,
"Salt Lake","MUR022","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",27,2018,67,0.402985074626866,-0.0970149253731343
"Salt Lake","MUR022","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,67,0,0
"Salt Lake","MUR023","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",401,2018,574,0.698606271777004,0.0993348692269125
"Salt Lake","MUR023","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,574,0,
"Salt Lake","MUR023","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",171,2018,574,0.297909407665505,-0.0336024320430558
"Salt Lake","MUR023","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,574,0.00348432055749129,0.00348432055749129
"Salt Lake","MUR024","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",298,2018,476,0.626050420168067,0.106670575206827
"Salt Lake","MUR024","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,476,0,
"Salt Lake","MUR024","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",175,2018,476,0.367647058823529,-0.0606475148198814
"Salt Lake","MUR024","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,476,0.00630252100840336,0.00630252100840336
"Salt Lake","MUR025","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",383,2018,556,0.688848920863309,0.0795546007256158
"Salt Lake","MUR025","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,556,0,
"Salt Lake","MUR025","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",170,2018,556,0.305755395683453,-0.0522480466573385
"Salt Lake","MUR025","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,556,0.00539568345323741,0.00539568345323741
"Salt Lake","MUR027","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",612,2018,890,0.687640449438202,0.124244639074365
"Salt Lake","MUR027","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,890,0,
"Salt Lake","MUR027","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",278,2018,890,0.312359550561798,-0.085655884939856
"Salt Lake","MUR027","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,890,0,0
"Salt Lake","MUR029","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",443,2018,819,0.540903540903541,0.0813797313797314
"Salt Lake","MUR029","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,819,0,
"Salt Lake","MUR029","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",373,2018,819,0.455433455433455,-0.0552808302808303
"Salt Lake","MUR029","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,819,0.00366300366300366,0.00366300366300366
"Salt Lake","MUR030","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",396,2018,573,0.691099476439791,0.171526522703136
"Salt Lake","MUR030","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,573,0,
"Salt Lake","MUR030","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",175,2018,573,0.305410122164049,-0.125194860042357
"Salt Lake","MUR030","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,573,0.00349040139616056,0.00349040139616056
"Salt Lake","MUR031","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",401,2018,641,0.625585023400936,0.0554357696695927
"Salt Lake","MUR031","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,641,0,
"Salt Lake","MUR031","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",240,2018,641,0.374414976599064,-0.0240924860875032
"Salt Lake","MUR031","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,641,0,0
"Salt Lake","MUR032","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",276,2018,410,0.673170731707317,0.078446511083816
"Salt Lake","MUR032","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,410,0,
"Salt Lake","MUR032","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",131,2018,410,0.319512195121951,-0.0354038720243318
"Salt Lake","MUR032","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,410,0.00731707317073171,0.00731707317073171
"Salt Lake","MUR033","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",231,2018,351,0.658119658119658,0.0912747383335618
"Salt Lake","MUR033","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,351,0,
"Salt Lake","MUR033","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",116,2018,351,0.33048433048433,-0.0518686106921401
"Salt Lake","MUR033","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,351,0.0113960113960114,0.0113960113960114
"Salt Lake","MUR034","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",275,2018,462,0.595238095238095,0.0574229691876751
"Salt Lake","MUR034","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,462,0,
"Salt Lake","MUR034","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",185,2018,462,0.4004329004329,-0.0260376878023937
"Salt Lake","MUR034","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,462,0.00432900432900433,0.00432900432900433
"Salt Lake","MUR035","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",274,2018,468,0.585470085470085,0.098983598983599
"Salt Lake","MUR035","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,468,0,
"Salt Lake","MUR035","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",190,2018,468,0.405982905982906,-0.0701085701085701
"Salt Lake","MUR035","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,468,0.00854700854700855,0.00854700854700855
"Salt Lake","MUR036","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",370,2018,731,0.506155950752394,0.0844692037644421
"Salt Lake","MUR036","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",3,2018,731,0.00410396716826265,
"Salt Lake","MUR036","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",355,2018,731,0.485636114911081,-0.0659033763874467
"Salt Lake","MUR036","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,731,0.00410396716826265,0
"Salt Lake","MUR037","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",306,2018,558,0.548387096774194,0.0994434348023625
"Salt Lake","MUR037","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,558,0.0017921146953405,
"Salt Lake","MUR037","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",250,2018,558,0.448028673835125,-0.0519713261648745
"Salt Lake","MUR037","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,558,0.0017921146953405,0
"Salt Lake","MUR038","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",179,2018,350,0.511428571428571,0.0525426297840091
"Salt Lake","MUR038","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,350,0,
"Salt Lake","MUR038","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",169,2018,350,0.482857142857143,-0.00785903751420991
"Salt Lake","MUR038","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,350,0.00571428571428571,0.00571428571428571
"Salt Lake","MUR039","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",423,2018,660,0.640909090909091,0.116141289051506
"Salt Lake","MUR039","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,660,0,
"Salt Lake","MUR039","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",232,2018,660,0.351515151515152,-0.0803733933764894
"Salt Lake","MUR039","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,660,0.00757575757575758,0.00757575757575758
"Salt Lake","MUR040","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",113,2018,155,0.729032258064516,0.114653173097196
"Salt Lake","MUR040","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,155,0,
"Salt Lake","MUR040","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",41,2018,155,0.264516129032258,-0.0753531520134936
"Salt Lake","MUR040","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,155,0.00645161290322581,0.00645161290322581
"Salt Lake","MUR041","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",261,2018,422,0.618483412322275,0.107640038828299
"Salt Lake","MUR041","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,422,0,
"Salt Lake","MUR041","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",161,2018,422,0.381516587677725,-0.0763147376234797
"Salt Lake","MUR041","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,422,0,0
"Salt Lake","MUR042","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",375,2018,669,0.560538116591928,0.0909084869622986
"Salt Lake","MUR042","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,669,0,
"Salt Lake","MUR042","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",292,2018,669,0.436472346786248,-0.0672313569174555
"Salt Lake","MUR042","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,669,0.00298953662182362,0.00298953662182362
"Salt Lake","MUR043","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",421,2018,784,0.536989795918367,0.0434165311368764
"Salt Lake","MUR043","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,784,0,
"Salt Lake","MUR043","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",358,2018,784,0.456632653061224,-0.0240871412832485
"Salt Lake","MUR043","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,784,0.00637755102040816,0.00637755102040816
"Salt Lake","MUR044","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",36,2018,86,0.418604651162791,0.060579959804766
"Salt Lake","MUR044","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,86,0,
"Salt Lake","MUR044","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",48,2018,86,0.558139534883721,-0.022107378696526
"Salt Lake","MUR044","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,86,0.0232558139534884,0.0232558139534884
"Salt Lake","MUR045","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",5,2018,12,0.416666666666667,0.032051282051282
"Salt Lake","MUR045","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,12,0,
"Salt Lake","MUR045","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",7,2018,12,0.583333333333333,0.121794871794872
"Salt Lake","MUR045","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,12,0,0
"Salt Lake","MUR046","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",284,2018,487,0.583162217659138,0.0538692883662083
"Salt Lake","MUR046","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,487,0,
"Salt Lake","MUR046","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",200,2018,487,0.410677618069815,-0.0317466243544273
"Salt Lake","MUR046","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,487,0.00616016427104723,0.00616016427104723
"Salt Lake","MUR047","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",165,2018,297,0.555555555555556,0.0778107484338939
"Salt Lake","MUR047","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,297,0,
"Salt Lake","MUR047","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",131,2018,297,0.441077441077441,-0.0574388793973364
"Salt Lake","MUR047","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,297,0.00336700336700337,0.00336700336700337
"Salt Lake","MUR048","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",53,2018,75,0.706666666666667,0.217304964539007
"Salt Lake","MUR048","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,75,0,
"Salt Lake","MUR048","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",22,2018,75,0.293333333333333,-0.174751773049645
"Salt Lake","MUR048","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,75,0,0
"Salt Lake","MUR049","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",311,2018,529,0.587901701323251,0.100722214143764
"Salt Lake","MUR049","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,529,0,
"Salt Lake","MUR049","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",215,2018,529,0.406427221172023,-0.0770892623444608
"Salt Lake","MUR049","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,529,0.0056710775047259,0.0056710775047259
"Salt Lake","MUR050","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",252,2018,450,0.56,0.0967965367965368
"Salt Lake","MUR050","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,450,0,
"Salt Lake","MUR050","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",197,2018,450,0.437777777777778,-0.0492352092352092
"Salt Lake","MUR050","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,450,0.00222222222222222,0.00222222222222222
"Salt Lake","MUR051","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",20,2018,34,0.588235294117647,0.177978883861237
"Salt Lake","MUR051","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,34,0,
"Salt Lake","MUR051","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",14,2018,34,0.411764705882353,-0.0497737556561086
"Salt Lake","MUR051","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,34,0,0
"Salt Lake","MUR052","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",26,2018,40,0.65,-0.00384615384615383
"Salt Lake","MUR052","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,40,0,
"Salt Lake","MUR052","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",14,2018,40,0.35,0.00384615384615383
"Salt Lake","MUR052","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,40,0,0
"Salt Lake","MUR053","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",5,2018,12,0.416666666666667,0.216666666666667
"Salt Lake","MUR053","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,12,0,
"Salt Lake","MUR053","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",7,2018,12,0.583333333333333,-0.166666666666667
"Salt Lake","MUR053","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,12,0,0
"Salt Lake","NJC001","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",14,2018,19,0.736842105263158,0.181286549707602
"Salt Lake","NJC001","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,19,0,
"Salt Lake","NJC001","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",5,2018,19,0.263157894736842,-0.0701754385964912
"Salt Lake","NJC001","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,19,0,0
"Utah","PA06","US House",4,"DEM","Ben McAdams",61,2018,269,0.226765799256506,0.0301556297649802
"Utah","PA06","US House",4,"WRI","Jonathan Peterson",0,2018,269,0,
"Utah","PA06","US House",4,"REP","Mia Love",208,2018,269,0.773234200743494,0.0206918278621385
"Utah","PA06:UN","US House",4,"DEM","Ben McAdams",74,2018,553,0.133815551537071,0.0155011269017383
"Utah","PA06:UN","US House",4,"WRI","Jonathan Peterson",0,2018,553,0,
"Utah","PA06:UN","US House",4,"REP","Mia Love",479,2018,553,0.86618444846293,0.0331212393867545
"Salt Lake","RIV001","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",308,2018,966,0.318840579710145,0.0541062801932367
"Salt Lake","RIV001","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,966,0,
"Salt Lake","RIV001","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",654,2018,966,0.677018633540373,-0.0224982746721878
"Salt Lake","RIV001","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,966,0.0041407867494824,0.0041407867494824
"Salt Lake","RIV002","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",252,2018,608,0.414473684210526,0.127261944168598
"Salt Lake","RIV002","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,608,0,
"Salt Lake","RIV002","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",354,2018,608,0.582236842105263,-0.0487904115634999
"Salt Lake","RIV002","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,608,0.00328947368421053,0.00328947368421053
"Salt Lake","RIV003","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",279,2018,838,0.332935560859189,0.080371458295086
"Salt Lake","RIV003","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,838,0,
"Salt Lake","RIV003","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",557,2018,838,0.664677804295943,-0.034040144422006
"Salt Lake","RIV003","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,838,0.00238663484486874,0.00238663484486874
"Salt Lake","RIV004","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",253,2018,731,0.34610123119015,0.0412392075370624
"Salt Lake","RIV004","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,731,0,
"Salt Lake","RIV004","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",474,2018,731,0.648426812585499,0.000595012322687216
"Salt Lake","RIV004","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,731,0.00547195622435021,0.00547195622435021
"Salt Lake","RIV005","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",171,2018,546,0.313186813186813,0.0476405946994182
"Salt Lake","RIV005","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,546,0,
"Salt Lake","RIV005","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",372,2018,546,0.681318681318681,0.000646412411118291
"Salt Lake","RIV005","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,546,0.00549450549450549,0.00549450549450549
"Salt Lake","RIV006","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",14,2018,55,0.254545454545455,0.0791068580542265
"Salt Lake","RIV006","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,55,0,
"Salt Lake","RIV006","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",41,2018,55,0.745454545454545,-0.00893141945773523
"Salt Lake","RIV006","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,55,0,0
"Salt Lake","RIV007","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",146,2018,359,0.406685236768802,0.0867859924363085
"Salt Lake","RIV007","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,359,0,
"Salt Lake","RIV007","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",209,2018,359,0.582172701949861,-0.0576257867151267
"Salt Lake","RIV007","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,359,0.011142061281337,0.011142061281337
"Salt Lake","RIV008","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",265,2018,834,0.317745803357314,0.0610548057904042
"Salt Lake","RIV008","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",2,2018,834,0.00239808153477218,
"Salt Lake","RIV008","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",562,2018,834,0.673860911270983,-0.0147035656146616
"Salt Lake","RIV008","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,834,0.00599520383693046,0.00359712230215827
"Salt Lake","RIV009","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",193,2018,616,0.313311688311688,0.0173615325484485
"Salt Lake","RIV009","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,616,0.00162337662337662,
"Salt Lake","RIV009","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",419,2018,616,0.680194805194805,0.0259891977181698
"Salt Lake","RIV009","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,616,0.00487012987012987,0.00324675324675325
"Salt Lake","RIV010","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",272,2018,745,0.36510067114094,0.0774294382642273
"Salt Lake","RIV010","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,745,0,
"Salt Lake","RIV010","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",465,2018,745,0.624161073825503,-0.0520531229366387
"Salt Lake","RIV010","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",8,2018,745,0.010738255033557,0.010738255033557
"Salt Lake","RIV011","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",82,2018,231,0.354978354978355,0.0404622259460969
"Salt Lake","RIV011","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,231,0,
"Salt Lake","RIV011","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",147,2018,231,0.636363636363636,0.0153958944281525
